DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Chandpur,Chandpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,134493,DAFFODIL INTERNATIONAL SCHOOL AND COLLEGE,1222/1123,CHANDPUR,1713493295,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Chandpur,Faridganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103586,CHANDRA IMAM ALI HIGH SCHOOL AND COLLEGE,MADANERGAON,CHANDRA,1309103586,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Faridganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103595,SHOLLA  SCHOOL AND COLLEGE,SHOLLA,SHOLLA,1716599035,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Faridganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103677,LAUTALI DR RASHID AHMED HIGH SCHOOL & COOLEGE,LAUTALI,LAUTALI,1731857751,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Faridganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103678,CHIRKA CHANDPURBM HIGH SCHOOL & COLLEGE,CHIRKA CHANDPUR,NAYAHAT,1718420228,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Hajiganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103704,BALAKHAL J N HIGH SCHOOL & TECHNICLA COLLEGE,BALAKHAL,BALAKHAL,1309103704,PRIVATE,Yes,BOYS,UPAZILA SADAR PORA,PLAIN LAND
Chandpur,Hajiganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,103760,HAJIGONJ GOVT. PILOT MODEL HIGH SCHOOL AND COLLEGE,TORAGOR,HAJIGANJ,1944711289,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Chandpur,Kachua,SCHOOL & COLLEGE,HIGHER SECONDARY ,103789,CHANDPUR M A KHALEQUE MEMORIAL SCHOOL AND COLLEGE,CHANDPUR,SAHEDAPUR,1819047664,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Kachua,SCHOOL & COLLEGE,HIGHER SECONDARY ,103798,NINDUPUR M. K ALAMGIR HIGH SCHOOL AND COLLEGE,NINDUPUR,ALIARA BAZER,1812052149,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Kachua,SCHOOL & COLLEGE,HIGHER SECONDARY ,103839,ASHAK ALI KHAN HIGH SCHOOL AND COLLEGE,GOHL BHAOR,GOAL&j BHAOR,1716388514,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Dakshin,SCHOOL & COLLEGE,HIGHER SECONDARY ,103858,KACHIARA SCHOOL AND COLLEGE,KACHIARA,PITAMBADDI,1718463733,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,103897,JIB GAON GENERAL HAQUE HIGH SCHOOL AND COLLEGE,JEEB GOAN,SENGARCHAR BAZAR,1309103897,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,103905,SHARIF  ULLAH  HIGH  SCHOOL  AND COLLEGE,01 NO SHATNOL ROAD,SHATNAL,1813093223,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,103915,DHANAGODA TALTALY  SCHOOL  AND COLLEGE,DHANAGODA,DHANAGODA BAZAR,1816707316,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,103942,KALIPUR HIGH SCHOOL AND COLLEGE,KALIPUR,KALIPUR BAZAR,1912097718,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,103943,LUDHUA HIGH SCHOOL & COLLEGE,LUDHUA,LUDHUA,1816491780,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Matlab Uttar,SCHOOL & COLLEGE,HIGHER SECONDARY ,134210,THE CARTER ACADEMY,ISLAMABAD,SUJATHPURBAZAR,1715838848,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chandpur,Shahrasti,SCHOOL & COLLEGE,HIGHER SECONDARY ,103957,KHILABAZAR SCHOOL AND COLLEGE,PROSANNAPUR,KHILABAZAR,1715172597,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Anowara,SCHOOL & COLLEGE,HIGHER SECONDARY ,104470,MARINE ACADEMY  SCHOOL AND COLLEGE,BADALPURA,MARINE ACADEMY,1309104470,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,HILLY AREA
Chattogram,Anowara,SCHOOL & COLLEGE,HIGHER SECONDARY ,104487,CHITTAGONG UREA FERTILIZER SCHOOL AND COLLEGE,RANGADIA,CHITTAGONG UREA FERTILIZER,1818710093,PRIVATE,No,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Chattogram,Anowara,SCHOOL & COLLEGE,HIGHER SECONDARY ,132146,KAFCO SCHOOL AND COLLEGE,KAFCO COLONY,MOHALKHAN BAZAR,1717301699,PRIVATE,No,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Chattogram,Bayejid Bostami,SCHOOL & COLLEGE,HIGHER SECONDARY ,104042,SERMON   SCHOOL AND COLLEGE,PASCHIM SHOLOSAHAR,AMIN JUTE MILLS,1818096908,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Bayejid Bostami,SCHOOL & COLLEGE,DEGREE (HONORS),104051,CHITTAGONG CANTONMENT PUBLIC   COLLEGE,CHATTOGRAM CANTORMENT,BAIZID BOSTAMI,1769243170,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Bayejid Bostami,SCHOOL & COLLEGE,HIGHER SECONDARY ,134133,CANTONMENT ENGLISH SCHOOL & COLLEGE,CHATTOGRAM CANTONMENT,BAYEJID BOSTAMI,1769242437,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Banshkhali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104067,HAJIGAON BARUMCHARA  SCHOOL AND COLLEGE,HAJIGAON,HAJIGAON,1309104067,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Chattogram,Bakalia,SCHOOL & COLLEGE,HIGHER SECONDARY ,104212,PURBA BAKOLIA CITY CORP GIRLS HIGH SCHOOL AND COLLEGE,"PURBO BAKOALIA,MIA KHAN ROAD",GPO-4000,1591162940,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Bakalia,SCHOOL & COLLEGE,HIGHER SECONDARY ,131898,DILWARA JAHAN MEMORIAL SCHOOL AND COLLEGE,PURBA BAKLIA,G P O,1309131898,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Boalkhali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104127,WEST KADHURKHIL  SCHOOL AND COLLEGE,KADHURKHIL,WEST KADURKHIL,1818791419,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Chattogram,Chandanaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,104160,DIAKUL SANOWARA ADARSHA  HIGH SCHOOL AND COLLEGE,DIAKUL,BAZALIA,1815433131,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Chandanaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,104179,GACBARIA MOMTAZ BEGUM  SCHOOL AND COLLEGE,GASBARIA/HOLDING-807,GASBARIA,1818149155,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chandanaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,104204,BEGUM GUL CHEMONARA ACADEMY SCHOOL & COLLEGE,KANCHANNAGAR,KANCHANNAGAR,1755588643,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Chandgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,104105,MERN SUN SCHOOL AND COLLEGE,K B AMAN ALI,CHAWKBAZAR,1819371498,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chandgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,104217,MOHARA SAYRA KHATUN QUADERYA GIRLS HIGH SCHOOL AND COLLEGE,MOHARA 1426/1462,MOHARA,1309104217,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Chandgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,134013,MERIT BANGLADESH  SCHOOL AND COLLEGE,"C.D. A AVENUE, BORDARHAT",CHAKBAZAR,1819371498,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chandgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,134147,CDA PUBLIC SCHOOL & COLLEGE,"BLOCK-B, CHANDGAON R/A",CHANDGAON,1711305945,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chandgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,134444,KARNAPHULI PUBLIC SCHOOL AND COLLEGE,D.C.(NASIR COLONY),CHAWK BAZAR,1309134444,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chittagong Port,SCHOOL & COLLEGE,HIGHER SECONDARY ,104263,BEPZA  PUBLIC   SCHOOL AND COLLEGE,39 NO WARD,EPZ,1309104263,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Chittagong Port,SCHOOL & COLLEGE,HIGHER SECONDARY ,104264,BANGLADESH NOU-BAHINI  COLLEGE,DAKSHIN HALISHAHAR,SAILORS COLONY-1,1769724550,PRIVATE,Yes,CO-EDUCATION JOINT,,PLAIN LAND
Chattogram,Chittagong Port,SCHOOL & COLLEGE,HIGHER SECONDARY ,138368,"NAVY ANCHORAGE SCHOOL AND COLLEGE,CHITTAGONG",SAILORS COLONY-2,SAILORS COLONY,1769724553,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Double Mooring,SCHOOL & COLLEGE,HIGHER SECONDARY ,104275,"CHITTAGONG COLLEGIATE SCHOOL,DOUBLE MOORING (GOVT.)",ICE FECTORY ROAD,G.P.O CHITTAGONG,1618448845,PUBLIC,No,BOYS,CITY CORPORATION,PLAIN LAND
Chattogram,Double Mooring,SCHOOL & COLLEGE,HIGHER SECONDARY ,104280,HATEY KHARI SCHOOL & COLLEGE,"ROAD NO- 1 C, D,A, AGRABAD, CHATTOGRAM.",BANDAR (PORT),1715001379,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Double Mooring,SCHOOL & COLLEGE,DEGREE (PASS) ,104304,POSTARPAR ASMA KHATUN CITY CORP.GIRLS SCHOOL & COLLEGE,POSTARPAR,BANDAR,1819164927,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Fatikchhari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104310,BHUJPUR NATIONAL SCHOOL AND COLLEGE,PURBA BHUJPUR,BHUJPUR,1819632565,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Fatikchhari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104317,SHAHNAGAR BOHUMUKHI HIGH SCHOOL AND COLLEGE,SHAHNAGOR,SHAHNAGAR,1815953439,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Fatikchhari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104324,HAID CHAKIA MULTILATERAL HIGH SCHOOL AND COLLEGE,"HAID CHAKIA, BAROYARDALA ROAD, FATIKCHHARI,",PAINDANGA,1817749528,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Fatikchhari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104394,GULTAZ  MEMORIAL  SCHOOL   &   COLLEGE,DAULATPUR,FAKIRHAT,1711163544,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Fatikchhari,SCHOOL & COLLEGE,HIGHER SECONDARY ,131336,PURBA DHALAI KADIZA MALEK  SCHOOL AND COLLEGE,PURBA DHALAI,SADEK NAGAR,1827298991,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Halishahar,SCHOOL & COLLEGE,HIGHER SECONDARY ,104396,AL-HAJ YAKUB ALI GIRL'S HIGH SCHOOL & COLLEGE,494/580/864,RAMPUR,1917891461,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Halishahar,SCHOOL & COLLEGE,HIGHER SECONDARY ,137640,CAMBRIAN SCHOOL AND COLLEGE,"BLOCK-G,PLOT-4, LANE-4, ROAD-2, HALISHAHAR",HALISHAHAR,1762688175,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104401,ALIPUR RAHAMANIA  SCHOOL COLLEGE,ALIPUR  & RAILWAY STATION ROAD,HATHAZARI,1817701105,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104403,HATHAZARI GIRLS HIGH SCHOOL AND COLLEGE,FATIKA,HATHAZARI,1309104403,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104418,IDGAH MULTILATERAL HIGH SCHOOL AND COLLEGE,CHIIPATALI,CHIPATALI,1819630607,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104425,JOBRA  P. P.  SCHOOL AND COLLEGE,JOBRA,CHITTAGONG UNIVERSITY,1866490613,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104437,FAZLUL QUADER CHOWDHURY IDEAL SCHOOL AND COLLEGE,RUHULLA PUR,RAHIMPUR,1712030958,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104468,CHITTAGONG UNIVERSITY SCHOOL & COLLEGE,JOBRA,CHITTAGONG UNIVERSITY,1819066711,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Hathazari,SCHOOL & COLLEGE,HIGHER SECONDARY ,104469,AKBARIA SCHOOL AND COLLEGE,MADHYA MADARSHA,SAMITIRHAT,1814366886,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Karnaphuli Upazila,SCHOOL & COLLEGE,HIGHER SECONDARY ,104486,AYUB BIBI CITY CORP.SCHOOL & COLLEGE,KHOAZNAGAR & ICANAGAR,AZIMPARA,1840848194,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,COASTAL AREA
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104490,APARNA  CHARAN  CITY  CORP. GIRLS  HIGH  SCHOOL AND COLLEGE,NANDANKANAN, SADAR,1727729330,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104491,KAZEM ALI  SCHOOL AND COLLEGE,368/378,GPO,1309104491,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104492,CHITTAGONG CITY CORPORATION MUNICIPAL MODEL SCHOOL AND COLLEGE,JANE ALAM DOVASH ROAD(JUBILEE ROAD),CHITTAGONG SADAR,1817727475,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104507,J.M SEN SCHOOL & COLLEGE,"BAPTIST  MISION ROAD,FIRINGI BAZAR KOTWALI CHI",CHITTAGONG SADAR,1309104507,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104511,ST. SCHOLASTICA'S GIRL'S  SCHOOL AND COLLEGE,"41, IQBAL ROAD, PATHARGHATA, CHATTOGRAM-4000.",CHITTAGONG-4000,1309104511,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104513,SAINT PLACID'S SCHOOL AND COLLEGE,3/4 MOHIM DAS ROAD,SADAR,1870084566,PRIVATE,Yes,BOYS,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104534,BANGLADESEH MOHILA SAMITY GIRLS HIGH SCHOOL & COLLEGE,461/2M.M ALI ROAD,CHITAGONG,1712274535,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,132147,CENTRAL PUBLIC SCHOOL AND COLLEGE,S S KHALED ROAD,GPO(SADAR),1716469716,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Khulshi,SCHOOL & COLLEGE,HIGHER SECONDARY ,104272,CMP SCHOOL AND COLLEGE,DAMPARA,KHULSHI,19388874506,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,HILLY AREA
Chattogram,Khulshi,SCHOOL & COLLEGE,HIGHER SECONDARY ,104711,ISPAHANI PUBLIC SCHOOL & COLLEGE,JAKIR HOSSAIN ROAD,ZAKIR HOSSAIN ROAD,1769003996,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Khulshi,SCHOOL & COLLEGE,HIGHER SECONDARY ,133998,CHATTOGRAM GOVERNMENT MODEL SCHOOL & COLLEGE,KHULSHI,POLYTECHNIC,1309133998,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Lohagara,SCHOOL & COLLEGE,HIGHER SECONDARY ,104545,ADHUNAGAR HIGH SCHOOL AND COLLEGE,ADHUNAGAR,ADHUNAGAR,1309104545,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Chattogram,Lohagara,SCHOOL & COLLEGE,HIGHER SECONDARY ,131345,MOSTAFA BEGUM GIRLS  SCHOOL AND COLLEGE,LOHAGARA,LOHAGARA,1824971749,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Chattogram,Mirsharai,SCHOOL & COLLEGE,HIGHER SECONDARY ,104610,MAHAJANHAT FAZLUR RAHMAN  SCHOOL AND COLLEGE,DHUM,MAHAJANHAT,1777283986,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Pahartali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104671,KATTALI CITY CORP. GIRLS' HIGH SCHOOL AND COLLEGE,"1533/1733, ISHAN MOHAJAN ROAD",UTTAR KATTALI,1815620541,PRIVATE,Yes,GIRLS,CITY CORPORATION,COASTAL AREA
Chattogram,Pahartali,SCHOOL & COLLEGE,HIGHER SECONDARY ,104675,PAHARTALI GIRLS SCHOOL AND COLLEGE,SAHID LANE JAKIR HOSSAIN ROAD,PAHARTALI,1816484928,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Chattogram,Pahartali,SCHOOL & COLLEGE,DEGREE (PASS) ,104690,SARAIPARA CITY CORPORATION SCHOOL  AND COLLEGE,PRANHORI DASH ROAD,PAHARTALI,1819317457,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Pahartali,SCHOOL & COLLEGE,HIGHER SECONDARY ,135721,HALISHAHAR CANTONMENT PUBLIC SCHOOL AND COLLEGE,"NEW A BLOCK, ARTILLERY ROAD",HALISHAHAR H/E,1769253170,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Panchlaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,104694,PROBORTOK SCHOOL AND COLLEGE,12/12 O. R NIZAM ROAD,CHAK BAZER,1309104694,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Panchlaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,132075,CHITTAGONG LABRATORY SCHOOL AND COLLEGE,"WAZEDIA, BAYEZID, CHITTAGONG.",WAZEDIA,1624834061,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Panchlaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,134170,SOUTHPOINT SCHOOL AND COLLEGE,"HOUSE-07, ROAD-05, NASIRABAD HOUSING SOCIETY",CHATTOGRAM MEDICAL COLLEGE,1319060382,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Panchlaish,SCHOOL & COLLEGE,HIGHER SECONDARY ,134279,HOSSEN AHAMMAD CHY. CITY CORPORATION SCHOOL AND COLLEGE,SHOLASHAHAR,POLITECHNIC,1812567722,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,104719,UNION KRISHI  SCHOOL AND COLLEGE,UJIRPUR,UJIRPUR,1815602798,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,104746,KUSUMPURA HIGH SCHOOL AND COLLEGE,KUSUMPURA,KALARPOLE,1715065062,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,104784,DHALGHAT SCHOOL & COLLEGE,DHALGHAT,DHALGHAT,1843780678,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,104785,MONSHA SCHOOL & COLLEGE,MANSHA,MANSHA,1819634633,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,104786,SHOVANDANDI SCHOOL AND COLLEGE,SHOVANANDI,SHOVANDANDI,1818166066,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Patiya,SCHOOL & COLLEGE,HIGHER SECONDARY ,138320,S. ALAM COLLEGIATE SCHOOL AND COLLEGE,DAKSHIN GOBINDARKHIL,PATIYA,1309138320,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Chattogram,Patenga,SCHOOL & COLLEGE,HIGHER SECONDARY ,104265,B A F SHAHEEN  COLLEGE CHITTAGONG,41NO  Dakkin  Patenga,Airport,1309104265,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,COASTAL AREA
Chattogram,Patenga,SCHOOL & COLLEGE,HIGHER SECONDARY ,104267,PATENGA CITY CORP.GIRL'S SCHOOL & COLLEGE,UTTAR PATENGA,PATENGA,1558290185,PRIVATE,Yes,GIRLS,CITY CORPORATION,COASTAL AREA
Chattogram,Raozan,SCHOOL & COLLEGE,HIGHER SECONDARY ,104865,MOHAMMEDPUR  SCHOOL AND COLLEGE,MOHAMMADPUR .,MOHAMMADPUR,1859543121,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Raozan,SCHOOL & COLLEGE,HIGHER SECONDARY ,104867,BINAJURI NABIN SCHOOL AND COLLEGE,BINAJURI,BINAJURI,1814805767,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Raozan,SCHOOL & COLLEGE,HIGHER SECONDARY ,104868,KADALPUR  SCHOOL AND COLLEGE,KADALPUR,KADALPUR,1865752202,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Raozan,SCHOOL & COLLEGE,HIGHER SECONDARY ,104937,DEWANPUR S.K.SEN SCHOOL  & COLLEGE,DEWANPUR,DEWANPUR,1749454112,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Raozan,SCHOOL & COLLEGE,HIGHER SECONDARY ,104938,CHITTAGONG ENGINEERING UNIVERSITY SCHOOL & COLLEGE,UNSATTAR PARA,CUET,1554315562,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Sandwip,SCHOOL & COLLEGE,HIGHER SECONDARY ,104948,MOGDHARA  SCHOOL AND COLLEGE,MOGDHARA,PALISHAR BAZAR,1309104948,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Sitakunda,SCHOOL & COLLEGE,HIGHER SECONDARY ,105067,BARABKUND HIGH SCHOOL AND COLLEGE,MIDDLE MAHMUDABAD,BARABKUND,1812790188,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chattogram,Sitakunda,SCHOOL & COLLEGE,HIGHER SECONDARY ,105087,KUMIRA RESIDENTIAL GIRLS SCHOOL & COLLEGE,GHORAMARA,KUMIRA,1718576183,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Chattogram,Sitakunda,SCHOOL & COLLEGE,HIGHER SECONDARY ,105116,FAUJDARHAT CADET COLLEGE,FAUJDARHAT,CADET COLLEGE,1769011224,PRIVATE,No,BOYS,OTHER POURA AREA,HAOUR/BIL
Cumilla,Barura,SCHOOL & COLLEGE,HIGHER SECONDARY ,105193,JHALAM HIGH SCHOOL AND COLLEGE,JHALAM,JALAM BAZAR,1309105193,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Cumilla,Barura,SCHOOL & COLLEGE,HIGHER SECONDARY ,105195,KHOSH BASH HIGH SCHOOL & COLLEGE,KHOSHBASH,KHOSHBASH,1822725600,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Cumilla,Barura,SCHOOL & COLLEGE,HIGHER SECONDARY ,131386,SHAHER BANU IDEAL SCHOOL AND COLLEGE,PHALKAMURI,AMRATALI,1818706073,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
