DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Rajshahi,Tanore,COLLEGE,HIGHER SECONDARY ,127135,LALPUR MODEL COLLEGE,LALPUR,LALPUR,1725619609,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,DEGREE (PASS) ,127138,KALIGONJ HAT DEGREE COLLEGE,RATTAN BAROSHO,KALIGANJHAT,1716290458,PRIVATE,Yes,CO-EDUCATION JOINT,OTHER POURA AREA,PLAIN LAND
Rajshahi,Tanore,COLLEGE,DEGREE (PASS) ,127147,KOYEL ADRASAHA COLLAGE,KOYEL,KOYELHAT,1712362960,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,DEGREE (PASS) ,127141,SARANJI DEGREE COLLAGE,SARAN JAI,SARANJAI,1712166400,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,HIGHER SECONDARY ,127142,KACHUA IDEAL COLLEGE,KRISHNAPUR,KRISHNAPUR,1712567358,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,DEGREE (PASS) ,127145,KRISHNAPUR ADARSHA WOMEN S COLLEGE,KRISHNAPUR,KRISHNAPUR,1789652955,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,HIGHER SECONDARY ,127137,CENTRAL COLLEGE,KAMARGAON,KAMARGAON,1711574899,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Rajshahi,Tanore,COLLEGE,DEGREE (HONORS),127144,TALANDA  LALIT  MOHON  DEGREE  COLLEGE,TALANDA,TALANDA,1714602528,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Belkuchi,COLLEGE,DEGREE (PASS) ,128026,BELKUCHI MODEL COLLEGE,CHALA,SHOHAGPUR,1819018550,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Belkuchi,COLLEGE,DEGREE (HONORS),128025,BELKUCHI BAHUMAUKHI WOMENS COLLEGE,SHERNAGAR,SHOHAGPUR,1719418212,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Belkuchi,COLLEGE,DEGREE (HONORS),128028,BELKUCHI COLLEGE,"MUKUNDAGANTI, HOLDING NO- 37",SHOHAGPUR,1719454575,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Belkuchi,COLLEGE,DEGREE (HONORS),128027,DAWLATPUR DEGREE COLLEGE,DAULATPUR,DAULATPUR,1714256213,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Belkuchi,COLLEGE,DEGREE (PASS) ,128024,RAJAPUR COLLEGE,RAJAPUR,RAJAPUR,1914205115,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Chauhali,COLLEGE,HIGHER SECONDARY ,128073,CHOWHALI S.B.M. COLLEGE,KHASKAULIA,KHASKAULIA,1309128073,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Sirajganj,Chauhali,COLLEGE,HIGHER SECONDARY ,128077,"MANZUR KADER MOHABIDDALOY,SHAMVUDIA",BAGHUYIA,MIRKUTIA,1711222258,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Chauhali,COLLEGE,HIGHER SECONDARY ,128075,REHAIPUKURIA ADARSHA COLLEGE,REHAIPUKURIA,MIRKUTIA,1309128075,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Sirajganj,Chauhali,COLLEGE,DEGREE (PASS) ,128076,KHAMAR GRAM COLLEGE,KHAMAR GRAM,BETIL HATKHOLA,1309128076,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Sirajganj,Chauhali,COLLEGE,DEGREE (PASS) ,128074,CHOWHALI GOVT. DEGREE COLLEGE,KHASHKAWLIA,CHOWHALI COLLEGE,1714741009,PUBLIC,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Sirajganj,Kamarkhanda,COLLEGE,DEGREE (PASS) ,128115,NASRIN WAZED MOHILA DEGREE COLLEGE,JAMTAIL,BAIDDAJAMTAIL,1789050258,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Kamarkhanda,COLLEGE,HIGHER SECONDARY ,128116,DR. SHAMS UDDIN SALEMA MEMORIAL COLLEGE,JHATIBELAI,GARABARI,1718764717,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kamarkhanda,COLLEGE,DEGREE (PASS) ,128112,CHOWBARI DR. SALAM JAHANARA COLEGE,CHOWBARI,CHOWBARI,1758755882,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kamarkhanda,COLLEGE,DEGREE (PASS) ,128114,KONABARI SHAHIDUL BULBUL COLLEGE,KONABARI,SHAHID NAGAR,1756877366,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kamarkhanda,COLLEGE,DEGREE (HONORS),128113,HAZI KORAP ALI MEMORIAL GOVT. DEGREE COLLEGE,JAMTOIL,BAIDDAJAMTAIL,1716626811,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128181,CHALITA DANGA WOMEN'S DEGREE COLLEGE,CHALITADANGA,CHALITADANGA,1712568320,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,HIGHER SECONDARY ,128191,ANCHOLIC MOHILA COLLEGE (UDGARI),UDGARI,UDGARI,1716174006,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128187,NATUAR PARA DEGREE COLLEGE,NATUAR PARA,NATUAR PARA,1309128187,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Sirajganj,Kazipur,COLLEGE,MASTERS ,128185,GOVT. KAZIPUR MANSUR ALI COLLEGE,BORI TOLI,MEGHAI,1792010770,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128183,GOVT. BANGABANDHU COLLEGE,SONAMOKHI,SONAMUKHI HAT,1719537366,PUBLIC,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,HIGHER SECONDARY ,128186,KAZIPUR THANA SADAR COLLEGE,"BERIPOTTOL, KAZIPUR-SIRAJGONJ",KAZIPUR,1712370253,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128179,ALHAJ FOR HAD ALI MEMORIAL DEGREE COLLEGE,Kumariabari,Kumariabari,1712220776,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,HIGHER SECONDARY ,128180,KAZIPUR MOHILA COLLEGE,BOROITOLI,KAZIPUR,1309128180,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128184,GANDHAIL IDEAL DEGREE COLLEGE,GANDHAIL,GANDHAIL,1711182129,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128189,AMINA MANSUR DEGREE COLLAGE,HARINAT PUR,HARINATHPUR,1712822021,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128182,AFZAL HOSSAIN MEMORIAL DEGREE COLLEGE,CHALITADANGA,CHALITADANGA,1309128182,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128190,UDGARI DEGREE COLLEGE,KALIKAPUR,UDGARI,1718584028,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Kazipur,COLLEGE,DEGREE (PASS) ,128188,R.I.M. DEGREE COLLEGE,"TENGLAHATA, PATAGRAM",GANDAIL,1717880908,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (HONORS),128276,HAZI WAHED MARYAM DEGREE COLLEGE,CHANDAIKONA,CHANDAIKONA,1309128276,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (PASS) ,128278,GRAM PANGASHI COLLEGE,GRAM PANGASHI,BOALIAR CHAR,1309128278,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (PASS) ,128277,FUL JORE DEGREE COLLEGE,HORGANTI- ALOKDIA,NALKA,1716207345,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,HIGHER SECONDARY ,138771,SHOHIDUL KAMRUNNAHAR COLLEGE,DAIBAGNYAGANTI,VATHARIA,1309138771,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (HONORS),128279,NIMGACHI DEGREE COLLEGE,BANSAIL,NIMGACHI,1711451839,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (HONORS),128275,SALANGA DEGREE COLLEGE,BASUDEBCOL,SALANGA ,1770035812,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (PASS) ,128280,DAD PUR G.R. COLLEGE,DADPUR,SAHEBGONJ,1925453858,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (HONORS),128274,BEGUM NURNNAHAR TARKABAGISH HONURS .COLLEGE,RAYGONJ UPAZILA SADAR(MUNICIPAL AREA),DHANGORA,1712299011,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Royganj,COLLEGE,HIGHER SECONDARY ,128273,SALANGA WOMENS COLLEGE,SALANGA,SALANGA,1716230484,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Sirajganj,Royganj,COLLEGE,DEGREE (PASS) ,128281,RAIGONG UPJILA SADAR DHANGARA MOHILA COLLEGE,RANTITHA ,DHANGARA,1712631109,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,HIGHER SECONDARY ,133860,DR. MAZHARUL ISLAM  MODEL COLLEGE,BAGHABARIGHAT,BAGHABARIGHAT,1716645509,PRIVATE,No,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128361,SHAHZADPUR WOMENS COLLEGE,BISIK ROAD,SHAHJADPUR,1309128361,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128356,MOWLANA SAIF UDDIN YAHYA DEGREE COLLEGE,SHAHZADPUR,SHAHJADPUR,1722303898,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,HIGHER SECONDARY ,138773,HAZRAT TAPOSI RABEYA BOSRI  WOMAN COLLEGE,KHASSATBARIA,à¦œà¦¾à¦®à¦¿à¦°à¦¤à¦¾,1711428721,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128360,SATBARIA DEGREE COLLEGE,KHAS SATBARIA,KHAS SATBARIA,1762440635,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128357,KARATOA COLLEGE TALGACHHI,TAGACHHI,TALGACHHI,1724660099,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,HIGHER SECONDARY ,138873,DUGALI IDEAL DEGREE COLLEGE,DUGALI,DUGALI,1728031868,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128358,JAMIRTA DEGREE COLLEGE,JAMIRTA,JAMIRTA,1718774297,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128362,BANGABANDHU MOHILA COLLEGE,SHERKHALI,SHAHJADPUR,1712171645,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (HONORS),128355,GOVT. SHAHJADPUR COLLEGE,910/4972(1),SHAHJADPUR,1717329834,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,DEGREE (PASS) ,128359,GHARSHAL SHAHITTIK BARKKATULLAH DEGREE COLLEGE,GHARSHAL,BETKANDI,1740578561,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Shahjadpur,COLLEGE,HIGHER SECONDARY ,138900,THUTIA DEGREE COLLEGE,JOYPUR,KAIZURIHAT,1717823201,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128470,KURI PARA COLLEGE,KURIPARA,GANDHAIL,1712456336,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (HONORS),138762,JANNAT ARA HENRY  SCIENCE AND TECHNOLOGY COLLEGE,"NOLISA PARA, KAZIPUR ROAD, SIRAJGANJ.",SIRAJGANJ,1715015818,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,RIVER SIDE/CHAR
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128462,SIMLA DEGREE COLLEGE,SAHANGACHHA,SAHANGACHHA,1715140275,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,134086,DARUL ISLAM WOMAN'S COLLEGE,SOYADHANGORA KAZIPUR MORE,SIRAJGANJ,1712435586,PRIVATE,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128456,CHHONGACHHA WOMENS COLLEGE,NOWDA FULKOCHA,SHAHANGACHHA,1713718290,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,132773,CHATIANTOLI MOREGRAM TECNICAL AND B.M COLLEGE,CHATIANTOLI,BONBARIA,1711574901,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (HONORS),128457,ABDULLAH  AL  MAHMUD  DEGREE  COLLEGE,BAGBATI,BAGBATI,1714547747,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128466,SIMANTA BAZAR  MOHILA DEGREE COLLEGE,SIMANTA BAZAR,KURALIA,1711000777,PRIVATE,Yes,GIRLS,RURAL,RIVER SIDE/CHAR
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128458,BAHUKA COLLEGE,BAHUKA,BAHUKA,1718875777,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (HONORS),128463,GOVT.RASHIDAZZOHA WOMENS COLLEGE,30,SIRAJGANJ,1306085845,PUBLIC,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128469,D.K.B.U.COLLEGE,DHITPUR,BAHULI,1984972372,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128454,RAJAB ALI MIEMORIAL SCIENCE COLLEGE,SAYADANGORA,SIRAJGANJ,1711972241,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128465,MOULANA BHASANI DEGREE COLLEGE,MUZIB SARAK,SIRAJGONJ,1713713728,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (HONORS),128464,ISLAMIA GOVT.COLLEGE,DHANBANDI J.C.ROAD,SIRAJGANJ,1712526124,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,137775,JEWELS OXFORD COLLEGE,NEW DHAKA ROAD,SIRAJGANJ,1878006600,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128455,UTTARAN WOMANS COLLEGE,698 NEW VHANGA BARY,SIRAJGANJ,1714495377,PRIVATE,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,138839,SHEIKH ABDUL HAMID IDEAL COLLEGE,DHUKURIA,KOYALGANTI,1719134900,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128468,RIVERVIEW IDEAL COLLEGE,CHANDIDASGANTI,SHIALKOL,1711301734,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,MASTERS ,128461,SIRAJGANJ GOVT. COLLEGE,"B.A COLLEGE ROAD,SIRAJGANJ",SIRAJGANJ,1742626209,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,DEGREE (PASS) ,128467,JAMUNA DEGREE COLLEGE,Sarotia,Sarotia,1713618047,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Sirajganj,Sirajganj Sadar,COLLEGE,HIGHER SECONDARY ,128459,FULKOCHA COLLEGE,"FULKOCHA,BEJGANTI ROAD",FULKOCHA,1711208265,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Tarash,COLLEGE,DEGREE (PASS) ,128541,TARASH WOMENS DEGREE COLLEGE,TARASH,TARASH,1767485260,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,136950,BARUHASH IDEAL COLLEGE,BARUHASH,BARUHASH,1309136950,PRIVATE,No,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,134354,BANGAMATA SHEIKH FAJILATUNNESA MUJIB GOVT. IDEAL COLLEGE,CHAKMIRJAPUR,BINSHARA,1718091264,PUBLIC,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,138518,KHONDOKAR ABU SAYEED ADORSHO SCIENCE COLLEGE,TARASH,TARASH,1733175861,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,136541,RANIRHAT IDEAL COLLEGE,RANIRHAT,KUNDASHON,1309136541,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Tarash,COLLEGE,DEGREE (PASS) ,128543,GULTABAZAR SHAHID M. MONSUR ALIDERGEE COLLEGE,GULTA,GULTA BAZAR,1717328831,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,136311,ZAHIR UDDIN BIGGAN O KARIGORI SCHOOL AND COLLEGE,à¦—à§à¦°à¦¾à¦®: à¦®à¦¾à¦•à§œà¦¶à§‹à¦¨,KUNDAIL,1712184123,PRIVATE,No,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sirajganj,Tarash,COLLEGE,DEGREE (PASS) ,128540,DOBILA ISLAMPUR DEGREE COLLEGE,DEBIPUR,DOBILA,1719791176,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sirajganj,Tarash,COLLEGE,DEGREE (PASS) ,128542,ZINDANI DEGREE COLLEGE,NAOGAON,SHARIFABAD,1309128542,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Sirajganj,Tarash,COLLEGE,HIGHER SECONDARY ,128545,MADHAINAGA ADIBASI ADARSHA COLLEGE,MADHAINAGAR,AMSHORA,1712470591,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Tarash,COLLEGE,DEGREE (HONORS),128544,TARASH DEGREE COLLEGE,TARASH,TARASH,1711019191,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,RIVER SIDE/CHAR
Sirajganj,Ullah Para,COLLEGE,HIGHER SECONDARY ,128674,ULLAPARA SCIENE COLLEGE,JHIKIRA,ULLAPARA,1783629696,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128678,GHONA KUCHIA MARA COLLEGE,GHONA KUCHIA MARA,KUCHIAMARA,1712512509,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128672,SALAP COLLEGE,RAMGANTI,SALAP,1735497029,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128679,RAJMAN MOHABIDDALAYA,RAMAJAN,RAMJAN,1716147497,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128673,PRINCIPAL ABUL HOSSAIN COLLEGE,KALIAKAIR,KALIAKAIR,1719751688,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,HAOUR/BIL
Sirajganj,Ullah Para,COLLEGE,DEGREE (HONORS),128680,GAZAIL DEGREE COLLEGE,GAZAIL,KHORDOGAJAIL,1712101441,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sirajganj,Ullah Para,COLLEGE,DEGREE (HONORS),128676,GOVT. AKBAR ALI COLLEGE,JIKIRA,ULLAPARA,1720432646,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128677,JATIYA TARUN SANGHA BARA PANGASHI COLLEGE,BARA PANGASHI,BARA PANGASHI,1718673166,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sirajganj,Ullah Para,COLLEGE,DEGREE (PASS) ,128675,H.T. IMAM DEGREE COLLEGE,ULLAPARA R.S.,ULLAPARA R.S,1309128675,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dinajpur,Birampur,COLLEGE,DEGREE (PASS) ,120022,BIRAMPUR MOHILA COLLEGE,"PURBA JAGANNATHPUR, 0090",BIRAMPUR,1712861538,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Dinajpur,Birampur,COLLEGE,DEGREE (PASS) ,120023,KATLA DEGRE COLLEGE,KATLA,KATLA HAT,1712510212,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birampur,COLLEGE,DEGREE (HONORS),120021,BIRAMPUR  COLLEGE,CHANDPUR,BIRAMPUR,1309120021,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dinajpur,Birampur,COLLEGE,HIGHER SECONDARY ,120020,KETRAHAT COLLAGE,CHAKUL,KATRA HAT,1718836164,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birampur,COLLEGE,HIGHER SECONDARY ,120019,BEPARITOLA ADARSHA COLLEGE,BEPARITOLA,BEPARITOLA,1712902075,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,DEGREE (PASS) ,120125,BIRGANJ MOHILA DEGREE COLLEGE,SUJALPUR,SUJALPUR,1731918008,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Dinajpur,Birganj,COLLEGE,HIGHER SECONDARY ,137807,SONKA IDEAL COLLEGE,JOTBAJ,SONKA,1757955746,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,HIGHER SECONDARY ,135294,PALASHBARI M.S GOPAL MODEL COLLEGE,NANDAIGAON,SATAGRAM,1718864961,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,DEGREE (PASS) ,120128,GOLAPGONJ DEGREE COLLEGE,KAIKURI,GOLAPGONJ HAT,1716682872,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,HIGHER SECONDARY ,135416,KABIRAJHAT COLLEGE,BIJOYPUR,BHABKI,1723069908,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,DEGREE (HONORS),120127,BIRGONJ DEGREE COLLEGE,SUJALPUR/931,BIRGONJ,1309120127,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dinajpur,Birganj,COLLEGE,HIGHER SECONDARY ,120129,JHARBARI COLLEGE,SHATAGRAM,JHARBARI,1723796666,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dinajpur,Birganj,COLLEGE,HIGHER SECONDARY ,120126,BIRGANJ TECHNICAL AND B M COLLEGE,KRISHNANAGAR,KALLYANIHAT,1748929320,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
